GeographyCode,MedianAge
E00168926,45
E00168927,41.5
E00168928,39
E00168929,50
E00168930,40
E00168931,59
E00168932,37
E00168933,48
E00168934,48
E00168935,51
E00168936,45
E00168937,18
E00168938,65
E00168939,27
E00168940,65
E00168941,31
E00168942,26
E00168943,47
E00168944,28
E00168945,30
E00168946,26
E00168947,30
E00168948,24
E00168949,41
E00168950,54
E00168951,44
E00168952,29
E00168953,28
E00168954,24
E00168955,27
E00168956,28
E00168957,29
E00168958,31
E00168959,43
E00168960,27
E00168961,30
E00168962,28
E00168963,28
E00168964,30
E00168965,25
E00168966,25
E00168967,24
E00168968,24
E00168969,25
E00168970,29
E00168971,24
E00168972,36
E00168973,34
E00168974,32.5
E00168975,34
E00168976,27
E00168977,35
E00168978,24
E00168979,26
E00168980,41
E00168981,31
E00168982,28
E00168983,26
E00168984,30
E00168985,57
E00168986,53
E00168987,33
E00168988,32.5
E00168989,50
E00168990,32
E00168991,34
E00168992,61
E00168993,35
E00168994,33
E00168995,29
E00168996,29
E00168997,30
E00168998,33
E00168999,31
E00169000,29.5
E00169001,43
E00169002,31
E00169003,53
E00169004,54
E00169005,52.5
E00169006,48
E00170250,39
E00170251,31
E00170252,19
E00170253,23
E00170254,19
E00170255,40.5
E00170256,27
E00170257,40
E00171421,50
E00171464,43
E00171465,42
E00171466,63
E00171467,31
E00171468,63
E00171469,34
E00171470,39
E00171471,20
E00171472,39
E00171473,56
E00171474,36
E00171475,37
E00171476,62
E00171477,42
E00171478,36
E00171479,35
E00171733,22
E00171735,34.5
E00171736,38
E00171738,35
E00171739,34
E00171741,50
E00171743,32
E00171744,42
E00171746,57.5
E00171747,31
E00171749,28
E00171750,33
E00171752,53
E00171753,32
E00171755,39
E00171757,45
E00171758,63
E00171760,30.5
E00171761,38
E00171763,39.5
E00171764,27
E00171766,29
E00171767,16
E00171769,49
E00171771,16
E00171772,49
E00171919,47
E00171920,33
E00171921,26
E00171922,26
E00171923,33
E00171924,26
E00171925,31
E00171926,26
E00171927,19
E00171928,22
E00171929,23
E00171930,19
E00171931,22
E00171932,31
E00171933,32.5
E00171934,31
E00171935,30
E00171936,28
E00171937,34
E00171938,26
E00171939,33
E00171940,35
E00172039,44
E00172040,47.5
E00172041,52
E00172042,38
E00172043,34
E00172044,28
E00172045,30
E00172046,29.5
E00172047,28
E00172048,26
E00172049,22
E00172050,19
E00172051,29
E00172052,27
E00172053,27
E00172054,35
E00172055,25
E00172056,41
E00172057,58
E00172058,20
E00172059,21
E00172060,25
E00172061,41
E00172062,30
E00172063,28
E00172064,51
E00172065,20
E00172066,21
E00172067,23
E00172068,36
E00172069,32
E00172070,28
E00172071,64
E00172072,20
E00172073,40
E00172074,82
E00172075,35
E00172076,43.5
E00172077,31
E00172078,38
E00172079,46
E00172080,63
E00172081,51
E00172082,67
E00172083,30
E00172084,36.5
E00172085,25
E00172086,30
E00172087,42
E00172088,39
E00172089,16
E00172090,37
E00172091,30
E00172092,37
E00172093,33
E00172094,25
E00172095,22
E00172096,28.5
E00172097,32
E00172098,41
E00172727,30
E00172729,45
E00172730,27
E00172732,28
E00172733,31.5
E00172735,29
E00172736,30
E00172738,38.5
E00172739,20
E00172741,31
E00172743,39.5
E00172744,29
E00172745,19
E00172746,32
E00172747,33
E00172748,42.5
E00172749,48
E00172750,28
E00172751,43
E00172752,19
E00172753,27
E00172754,26
E00172755,29
E00172756,40
E00172757,30
E00172758,47.5
E00172759,32.5
E00172760,37
E00172761,37
E00172762,29
E00172763,30
E00172764,28
E00172765,46
E00172766,28
E00172767,31
E00172768,37
E00172769,50
E00172770,33
E00172771,29
E00172772,28
E00172773,33
E00172774,63
E00172775,53
E00172776,31
E00172777,40
E00172778,37
E00172779,36.5
E00172780,42
E00172781,33
E00172782,29
E00172783,30
E00172784,50
E00172785,55
E00172786,36
E00172787,58
E00172788,28
E00172789,35
E00172790,41
E00172791,44
E00172792,37.5
E00172793,38
E00172794,30
E00172795,40
E00172796,39
E00172797,36
E00172798,33
E00172799,29
E00172800,46
E00172801,24
E00172802,31
E00172803,36
E00172804,30
E00172805,48
E00172806,33
E00172807,34
E00172808,49
E00172809,53
E00172810,53
E00172811,25
E00172812,34
E00172813,31
E00172814,29
E00172815,19
E00172816,64
E00172817,38
E00172818,30.5
E00172819,34
E00172820,32
E00172821,31
E00172822,31.5
E00172823,33
E00172824,42
E00172825,42
E00172826,35.5
E00172828,33
E00172830,55
E00172831,29
E00172833,30
E00172834,35
E00172836,21
E00173030,35
E00173032,48.5
E00173033,25
E00173035,25
E00173036,19
E00173038,33
E00173040,34.5
E00173041,26
E00173043,31.5
E00173044,32
E00173046,29.5
E00173047,38
E00173049,31
E00173050,38
E00173052,30
E00173054,34
E00173055,46
E00173057,27.5
E00173058,29
E00173060,25
E00173061,29
E00173063,29
E00173064,28
E00173066,34.5
E00173068,30.5
E00173069,40
E00173071,44
E00173072,29
E00173074,28
E00173075,38
E00173077,41
E00173078,42
E00173080,28
E00173082,31
E00173083,30
E00173085,30
E00173086,34
E00173088,31
E00173089,19
E00173091,29
E00173092,31
E00173094,32
E00173096,28
E00174039,22
E00174041,24
E00174043,22
E00174044,30
E00174046,28
E00174047,20
E00174049,24
E00174050,25
E00174052,28
E00174053,26
E00174055,20
E00174057,21
E00174058,28
E00174214,29
E00174215,27
E00174217,30
E00174218,28
E00174220,17
E00174221,29
E00174223,37
E00174225,26
E00174226,26
E00174228,24.5
E00174229,32
E00174231,22
E00174232,29
E00174234,27
E00174235,30
E00174237,29
E00174239,34
E00174240,36
E00174242,28
E00174243,30
E00174245,37
E00174246,31.5
E00174248,26
E00174249,25
E00174251,29
E00174253,34
E00174254,47
E00174256,31
E00174257,28
E00174259,45
E00174260,26
E00174262,28
E00174263,27
E00174273,32
E00174274,26
E00174275,32
E00174276,30
E00174277,38
E00174278,28
E00174279,28
E00174280,36
E00174281,29
E00174282,29
E00174283,53
E00174284,31
E00174285,34
E00174286,32
E00174287,28
E00174288,29
E00174289,28.5
E00174290,26
E00174291,31
E00174292,30
E00174293,23
E00174294,25
E00174295,20
E00174296,25
E00174297,26
E00174298,22
E00174299,38
E00174300,28
E00174301,29
E00174302,31
E00174303,28
E00174304,43
E00174305,36
E00174306,38
E00174307,23
E00174308,32.5
E00174309,34
E00174310,43
E00174311,28
E00174312,23
E00174313,35.5
E00174314,73
E00174315,32
E00174316,25
E00174317,27
E00174318,31
E00174319,36
E00174320,24
E00174321,20
E00174322,24
E00174323,20
E00174324,35
E00174325,28
E00174326,28
E00174327,27
E00174328,26
E00174329,28
E00174330,19
E00174331,45
E00174332,31
E00174333,28
W00000001,51
W00000002,53
W00000003,44
W00000004,53
W00000005,38
W00000006,40
W00000008,56
W00000009,36
W00000010,58
W00000011,48
W00000012,56
W00000013,43
W00000014,31.5
W00000015,57
W00000016,56
W00000017,52.5
W00000018,46.5
W00000019,52
W00000020,52
W00000021,62
W00000022,43
W00000023,49.5
W00000024,49
W00000025,46
W00000026,46
W00000027,53
W00000028,46
W00000029,52
W00000030,45
W00000031,44
W00000032,54
W00000033,43
W00000034,38
W00000035,48
W00000036,46
W00000037,41
W00000038,46
W00000039,42
W00000040,48.5
W00000041,40
W00000042,59
W00000043,57.5
W00000044,48
W00000045,56
W00000046,58
W00000047,56
W00000048,38
W00000049,37
W00000050,52
W00000051,47
W00000052,52
W00000053,40
W00000054,56
W00000055,49.5
W00000056,49
W00000057,41
W00000058,61
W00000059,40.5
W00000060,50
W00000061,51
W00000062,49
W00000063,48
W00000064,48
W00000065,36.5
W00000066,35
W00000067,38
W00000068,40
W00000069,39
W00000070,42
W00000071,63
W00000072,53
W00000073,45
W00000074,46
W00000075,41
W00000076,34
W00000077,35
W00000078,38
W00000079,38
W00000080,28
W00000081,40
W00000082,39
W00000083,49
W00000084,46
W00000086,38.5
W00000087,49.5
W00000088,49.5
W00000090,39
W00000091,48
W00000092,64
W00000093,64
W00000094,57
W00000095,62
W00000096,43
W00000097,50.5
W00000098,47
W00000099,46
W00000100,62
W00000101,41
W00000102,56
W00000103,56
W00000104,46
W00000105,51
W00000106,45
W00000107,47
W00000108,50.5
W00000109,42
W00000110,47
W00000111,48.5
W00000112,40
W00000113,43
W00000114,41
W00000115,42
W00000116,27
W00000117,28
W00000118,30
W00000119,29
W00000120,48
W00000121,39
W00000122,45
W00000123,35.5
W00000124,49
W00000125,46
W00000126,43
W00000127,49
W00000128,44
W00000129,66
W00000130,55
W00000131,55
W00000132,45.5
W00000133,41
W00000134,38
W00000135,52.5
W00000136,35
W00000137,43
W00000138,41
W00000139,36
W00000140,45
W00000141,40
W00000142,49
W00000143,50
W00000144,44
W00000145,38
W00000146,30
W00000147,39
W00000148,55
W00000149,44.5
W00000150,40
W00000151,35
W00000152,32
W00000153,26
W00000154,35
W00000155,37
W00000156,53
W00000157,48
W00000158,46
W00000159,42
W00000160,45.5
W00000161,61
W00000162,41
W00000163,50
W00000164,56
W00000165,44
W00000166,35
W00000167,45
W00000168,48
W00000169,32
W00000170,44
W00000171,44
W00000172,49
W00000173,53
W00000174,47
W00000175,50
W00000176,44
W00000177,34
W00000178,49
W00000179,50
W00000180,38
W00000181,37
W00000182,35
W00000183,44
W00000184,47
W00000185,43
W00000186,42
W00000187,38
W00000188,41
W00000189,41
W00000190,63
W00000191,53
W00000192,43
W00000193,42
W00000194,50
W00000195,45
W00000196,51
W00000197,42
W00000198,51
W00000199,51
W00000200,52
W00000201,49
W00000202,60
W00000203,51
W00000204,48
W00000205,64
W00000206,56
W00000207,50
W00000208,34
W00000209,33
W00000210,27
W00000211,51
W00000212,44
W00000213,40
W00000214,33.5
W00000215,34
W00000216,46.5
W00000217,40
W00000218,37
W00000219,44
W00000220,29
W00000221,55
W00000222,45
W00000223,47
W00000224,46
W00000225,61
W00000226,49
W00000227,41
W00000228,45
W00000229,48
W00000230,48
W00000231,61
W00000232,60
W00000233,47
W00000234,52
W00000235,56
W00000236,47
W00000237,50
W00000238,39
W00000239,53
W00000240,34
W00000241,43
W00000242,40
W00000243,44
W00000244,48
W00000245,49
W00000246,58
W00000247,32
W00000248,57
W00000249,45
W00000250,59
W00000251,53
W00000252,47
W00000253,57
W00000254,49
W00000255,48
W00000256,41
W00000257,35
W00000258,44
W00000259,36.5
W00000260,47.5
W00000261,39
W00000262,50
W00000263,42
W00000264,43
W00000265,40
W00000266,42
W00000267,36
W00000268,34
W00000269,44
W00000270,44
W00000271,53
W00000272,36
W00000273,45
W00000274,43
W00000275,48
W00000276,36.5
W00000277,45
W00000278,38
W00000279,36
W00000280,41.5
W00000281,42
W00000282,40.5
W00000283,47
W00000284,49.5
W00000285,54
W00000286,52
W00000287,46
W00000288,51.5
W00000289,49
W00000290,45.5
W00000291,56
W00000292,53
W00000293,28
W00000294,44
W00000295,37
W00000296,49
W00000297,46
W00000298,43
W00000299,39.5
W00000300,39
W00000301,41
W00000302,43
W00000303,50
W00000304,43.5
W00000305,43
W00000306,51
W00000307,47
W00000308,47
W00000309,54.5
W00000310,61
W00000311,55.5
W00000312,37
W00000313,58
W00000314,39
W00000315,43
W00000316,38
W00000317,25
W00000318,22
W00000319,21
W00000320,27
W00000322,37
W00000323,35
W00000324,36
W00000325,41.5
W00000326,42
W00000327,42
W00000328,36
W00000329,31
W00000330,39
W00000331,31
W00000332,36
W00000333,38.5
W00000334,50
W00000335,49
W00000336,46
W00000337,39
W00000338,54
W00000339,47
W00000340,58
W00000341,46
W00000342,56
W00000343,55
W00000344,43
W00000345,39
W00000346,41
W00000347,47.5
W00000348,54
W00000349,32
W00000350,52.5
W00000351,53
W00000352,58
W00000353,59
W00000354,42
W00000355,55
W00000356,61
W00000357,44
W00000358,46
W00000359,47
W00000360,48
W00000362,38
W00000363,37
W00000364,36
W00000365,35
W00000366,35
W00000367,33
W00000368,36
W00000369,39
W00000370,43
W00000371,46.5
W00000372,28
W00000373,33
W00000374,40
W00000375,39.5
W00000376,46
W00000377,46
W00000378,50
W00000379,40
W00000380,43
W00000381,40
W00000382,62
W00000383,52
W00000384,44
W00000385,52.5
W00000386,44
W00000387,52
W00000388,54.5
W00000389,39
W00000390,29
W00000391,38
W00000392,28
W00000393,22
W00000394,25
W00000395,30
W00000396,23
W00000397,23
W00000398,50
W00000399,42
W00000400,45
W00000401,45
W00000402,39
W00000403,39
W00000404,44
W00000405,46
W00000406,48
W00000407,66.5
W00000408,60
W00000409,62
W00000410,45
W00000411,60
W00000412,48
W00000413,41
W00000414,44
W00000415,44
W00000416,40
W00000417,38
W00000418,39.5
W00000419,49.5
W00000420,43.5
W00000421,41
W00000422,43
W00000423,49
W00000424,52.5
W00000425,48
W00000426,52
W00000427,59
W00000428,53
W00000429,59
W00000430,52
W00000431,52
W00000432,49
W00000433,57
W00000434,55
W00000435,36
W00000436,46
W00000437,38
W00000438,48
W00000439,37
W00000440,37
W00000441,36
W00000442,40
W00000443,42
W00000444,33.5
W00000445,46
W00000446,47
W00000447,47
W00000448,40
W00000449,45
W00000450,48
W00000451,44
W00000452,38
W00000453,43
W00000454,43
W00000455,41
W00000456,45
W00000457,48
W00000458,49
W00000459,44
W00000460,28
W00000461,38
W00000462,30.5
W00000463,36
W00000464,31
W00000465,31
W00000466,33.5
W00000467,40
W00000468,21
W00000469,22
W00000470,21
W00000472,21
W00000473,40
W00000474,57
W00000475,51
W00000476,48
W00000477,44
W00000478,40
W00000479,34
W00000480,55
W00000481,44
W00000482,51
W00000483,52.5
W00000484,56
W00000485,39
W00000486,39
W00000487,40
W00000488,47
W00000489,53
W00000490,38
W00000491,41
W00000492,42
W00000493,36
W00000494,34
W00000495,42
W00000496,40
W00000497,38
W00000498,28
W00000499,33
W00000500,34.5
W00000501,25
W00000502,36.5
W00000503,38
W00000504,23
W00000505,37
W00000506,41
W00000507,45
W00000508,38
W00000509,45
W00000510,58
W00000511,42
W00000512,40
W00000513,39
W00000514,44
W00000515,37
W00000516,39.5
W00000517,48
W00000518,50
W00000519,36
W00000520,42
W00000521,40
W00000522,43
W00000523,46
W00000524,50
W00000525,41
W00000526,42
W00000527,48.5
W00000528,41
W00000529,45.5
W00000530,40
W00000531,41
W00000532,46
W00000533,34
W00000534,39
W00000535,61.5
W00000536,42
W00000537,31
W00000538,63
W00000539,62
W00000540,54
W00000541,55
W00000542,60
W00000543,56
W00000544,48
W00000545,55
W00000546,52.5
W00000547,48
W00000548,41
W00000549,45
W00000550,37
W00000551,49
W00000552,35
W00000553,41
W00000554,41
W00000555,50
W00000556,38
W00000557,41
W00000558,49
W00000559,60
W00000560,46
W00000561,35
W00000562,40
W00000563,45
W00000564,39
W00000565,46
W00000566,35
W00000567,35
W00000568,34
W00000569,32
W00000570,48
W00000571,42
W00000572,38
W00000573,47
W00000574,43
W00000575,56
W00000576,50
W00000577,39.5
W00000578,41
W00000579,37
W00000580,41
W00000581,43
W00000582,47
W00000583,47
W00000584,38
W00000585,40
W00000586,45.5
W00000587,49
W00000588,46
W00000589,48
W00000590,42
W00000591,51
W00000592,45
W00000593,37
W00000594,49
W00000595,41
W00000596,39
W00000597,45
W00000598,45.5
W00000599,37
W00000600,44
W00000601,44
W00000602,48
W00000603,36
W00000604,49
W00000605,40
W00000606,61
W00000607,48
W00000608,54.5
W00000609,62
W00000610,61
W00000611,53
W00000612,56
W00000613,65
W00000614,62
W00000615,47
W00000616,46
W00000617,46
W00000618,38
W00000619,43
W00000620,50
W00000621,34.5
W00000622,38
W00000623,40
W00000624,44
W00000625,43
W00000626,40
W00000627,36
W00000628,40
W00000629,64
W00000630,59
W00000631,49
W00000632,50
W00000633,34.5
W00000634,49
W00000635,53
W00000636,43
W00000637,56
W00000638,46
W00000639,49
W00000640,45
W00000641,52
W00000642,46.5
W00000643,49
W00000644,47
W00000645,45
W00000646,50
W00000647,45
W00000648,44.5
W00000649,44
W00000650,45.5
W00000651,41
W00000653,40
W00000655,33
W00000656,53
W00000657,40
W00000658,55
W00000659,57
W00000660,55
W00000661,45
W00000662,54
W00000663,52
W00000664,56
W00000665,54
W00000666,45.5
W00000667,38
W00000668,43
W00000669,44
W00000670,42
W00000671,50
W00000672,29
W00000673,45
W00000674,45
W00000675,42
W00000676,48
W00000677,46
W00000678,43.5
W00000679,50.5
W00000680,47
W00000681,40
W00000682,53
W00000683,47
W00000684,42
W00000685,40
W00000686,48
W00000687,51
W00000688,54
W00000689,42
W00000690,49
W00000691,51
W00000692,50
W00000693,37
W00000694,43
W00000695,33
W00000696,58
W00000697,58
W00000698,49.5
W00000699,47
W00000700,56
W00000701,65
W00000702,61
W00000703,65
W00000704,66
W00000705,47
W00000706,55
W00000707,34
W00000708,47
W00000709,45
W00000710,43
W00000711,61.5
W00000712,46
W00000713,47
W00000714,39
W00000715,44
W00000716,50
W00000717,53
W00000718,43
W00000719,51
W00000720,52
W00000721,65
W00000722,58
W00000723,64
W00000724,67
W00000725,57
W00000726,57
W00000727,61
W00000728,53
W00000729,45
W00000730,41
W00000731,47
W00000732,41
W00000733,60
W00000734,44
W00000735,47
W00000736,48
W00000737,55
W00000738,39
W00000739,40
W00000740,45
W00000741,51
W00000742,53
W00000743,37
W00000744,37
W00000745,50
W00000746,49.5
W00000747,40
W00000748,47
W00000749,40
W00000750,51
W00000752,68
W00000753,35
W00000754,64.5
W00000756,66
W00000757,44
W00000758,52.5
W00000759,64
W00000760,63.5
W00000761,44
W00000762,62
W00000763,39
W00000765,30
W00000766,39
W00000767,37
W00000768,31
W00000769,35
W00000770,35.5
W00000771,42
W00000772,45
W00000773,43
W00000774,64
W00000775,28
W00000776,33
W00000777,38
W00000778,40
W00000779,48
W00000780,47
W00000781,50
W00000782,56
W00000783,46
W00000784,60
W00000785,47
W00000786,44
W00000787,50
W00000788,49
W00000789,33
W00000790,39
W00000791,31.5
W00000792,73
W00000793,38
W00000794,44
W00000795,29.5
W00000796,38
W00000797,41
W00000798,44
W00000799,39
W00000800,32
W00000801,47
W00000802,30
W00000803,47
W00000804,48.5
W00000805,47.5
W00000806,52
W00000807,52.5
W00000808,58
W00000809,55
W00000810,37
W00000811,53
W00000812,56
W00000813,39.5
W00000814,40
W00000815,52
W00000816,48
W00000817,44.5
W00000818,58
W00000819,44
W00000820,49.5
W00000821,52.5
W00000822,56
W00000823,53
W00000824,54
W00000825,35
W00000826,65
W00000827,42.5
W00000828,72
W00000829,51
W00000830,57
W00000831,43
W00000832,64
W00000833,51
W00000834,45
W00000835,38
W00000836,55
W00000837,64
W00000838,46
W00000839,48
W00000840,53
W00000841,62.5
W00000842,62
W00000843,45
W00000844,51
W00000845,71.5
W00000846,62
W00000847,54
W00000848,66
W00000849,40
W00000850,49
W00000851,49
W00000852,48
W00000853,48
W00000854,49
W00000855,54
W00000856,46
W00000857,56
W00000858,51
W00000859,43
W00000860,48
W00000861,46
W00000862,42.5
W00000863,45
W00000864,45
W00000865,44
W00000866,45
W00000867,30
W00000868,50
W00000869,37
W00000870,41
W00000871,43
W00000872,23
W00000873,22
W00000874,38
W00000875,46
W00000876,64
W00000877,44
W00000878,45
W00000879,33
W00000880,42
W00000881,39
W00000882,59
W00000883,40
W00000884,50
W00000885,54
W00000886,54
W00000887,51
W00000888,39
W00000889,43
W00000890,34
W00000891,45
W00000892,56
W00000893,35.5
W00000894,40
W00000895,45
W00000896,43
W00000897,56
W00000898,46
W00000899,55
W00000900,61
W00000901,46
W00000902,44
W00000903,41
W00000904,29
W00000905,38.5
W00000906,41.5
W00000907,39
W00000908,53
W00000909,42
W00000910,37
W00000911,53
W00000912,52.5
W00000913,54
W00000914,37
W00000915,40
W00000916,41
W00000917,36
W00000918,45
W00000919,39
W00000920,41
W00000921,38
W00000922,44
W00000923,42
W00000924,61
W00000925,61
W00000926,52
W00000927,40
W00000928,43
W00000929,48
W00000930,58
W00000931,35
W00000932,34
W00000933,53
W00000934,50
W00000935,47
W00000936,67
W00000937,70
W00000938,43.5
W00000939,49
W00000940,40
W00000941,38
W00000942,32
W00000943,36
W00000944,43
W00000945,36
W00000946,51.5
W00000947,61
W00000948,36
W00000949,46
W00000950,61
W00000951,39
W00000952,61
W00000953,50
W00000954,65.5
W00000955,55
W00000956,33
W00000957,43.5
W00000958,42
W00000959,37
W00000960,64
W00000961,52
W00000962,44
W00000963,44
W00000964,49.5
W00000965,44
W00000966,38
W00000967,63
W00000968,70
W00000969,39
W00000970,45
W00000971,46
W00000972,51
W00000973,42
W00000974,42
W00000975,39
W00000976,41
W00000977,32
W00000978,59.5
W00000979,51
W00000980,62
W00000981,44
W00000982,55.5
W00000983,54
W00000984,41
W00000985,57
W00000986,43
W00000987,48
W00000988,52.5
W00000989,44
W00000990,38.5
W00000991,30
W00000992,41
W00000993,37
W00000994,35
W00000995,28.5
W00000996,49
W00000997,48
W00000998,63
W00000999,35
W00001000,46.5
W00001001,28
W00001002,39
W00001003,59
W00001004,64
W00001005,44
W00001006,38
W00001007,44
W00001008,46
W00001009,45
W00001010,49
W00001011,42.5
W00001012,45
W00001013,44
W00001014,46
W00001015,48
W00001016,50
W00001017,42
W00001018,37
W00001019,41.5
W00001020,32
W00001021,52.5
W00001022,57.5
W00001023,38
W00001024,37
W00001025,32
W00001026,44
W00001027,34
W00001028,47
W00001029,42.5
W00001030,38
W00001031,54
W00001032,51
W00001033,47
W00001034,35
W00001035,43.5
W00001036,43
W00001037,33.5
W00001038,46
W00001039,34
W00001040,32
W00001041,38
W00001042,49
W00001043,41
W00001044,38
W00001045,37
W00001046,35
W00001047,52
W00001048,42
W00001049,42
W00001050,44
W00001051,44
W00001052,54
W00001053,55
W00001054,43
W00001055,29.5
W00001056,47
W00001057,29
W00001058,37
W00001059,44
W00001060,46
W00001061,31
W00001062,49
W00001063,43
W00001064,49
W00001065,44
W00001066,48
W00001067,42
W00001068,43
W00001069,41
W00001070,39
W00001071,42
W00001072,53
W00001074,43
W00001075,43
W00001076,46
W00001077,40
W00001078,46.5
W00001079,53
W00001080,50
W00001081,51
W00001082,42.5
W00001083,46
W00001084,46
W00001085,38
W00001086,48
W00001087,49.5
W00001088,50
W00001089,52
W00001090,49
W00001091,51
W00001092,41
W00001093,52
W00001094,43
W00001095,52
W00001096,58
W00001097,43
W00001098,47
W00001099,41
W00001100,43
W00001101,42
W00001102,46
W00001103,44
W00001104,48
W00001105,44
W00001106,54
W00001107,45
W00001108,46
W00001109,53
W00001110,44
W00001111,49
W00001112,53
W00001113,42.5
W00001114,46
W00001115,36
W00001116,59
W00001117,56
W00001118,39
W00001119,55
W00001120,60
W00001121,42
W00001122,49
W00001123,44
W00001124,44
W00001125,62
W00001126,47
W00001127,46
W00001128,49
W00001129,46
W00001130,54
W00001131,53
W00001132,49
W00001133,48
W00001134,35
W00001135,45
W00001136,34
W00001137,51.5
W00001138,36
W00001139,48
W00001140,51
W00001141,32
W00001142,43
W00001143,51
W00001144,45.5
W00001145,55.5
W00001146,36
W00001147,56
W00001148,47
W00001149,34
W00001150,47
W00001151,53
W00001152,41
W00001153,33.5
W00001154,37
W00001155,47
W00001156,38
W00001157,42
W00001158,41
W00001159,29.5
W00001160,48.5
W00001161,49
W00001162,62
W00001163,70
W00001164,55
W00001166,37
W00001167,55
W00001168,64
W00001169,58
W00001170,47
W00001171,64
W00001172,65.5
W00001173,42
W00001174,52
W00001175,47
W00001176,42
W00001177,40
W00001178,37
W00001179,48
W00001180,42
W00001181,47
W00001182,50
W00001183,53.5
W00001184,33
W00001185,55
W00001186,35
W00001187,35
W00001188,60
W00001189,65
W00001190,56
W00001191,45
W00001192,60
W00001193,63
W00001194,39
W00001195,43
W00001196,63
W00001197,52
W00001198,49
W00001199,43
W00001200,30.5
W00001201,43
W00001202,50
W00001203,35
W00001204,54
W00001205,59
W00001206,50
W00001207,36
W00001208,53
W00001209,63
W00001210,58.5
W00001211,63
W00001212,44
W00001213,42
W00001214,40
W00001215,46
W00001216,40
W00001217,60
W00001218,64
W00001219,63
W00001220,54
W00001221,46
W00001222,41
W00001223,43
W00001224,43
W00001225,43
W00001226,57
W00001227,54
W00001228,59
W00001229,55
W00001230,51
W00001231,45
W00001232,56
W00001233,62
W00001234,53
W00001235,51
W00001236,44
W00001237,27
W00001238,37
W00001239,44
W00001240,37
W00001241,48
W00001242,26
W00001243,45.5
W00001244,49
W00001245,48
W00001246,39
W00001247,53
W00001248,45
W00001249,37
W00001250,36
W00001251,43
W00001252,51
W00001253,42.5
W00001254,28
W00001255,40
W00001256,48
W00001257,47
W00001258,39
W00001259,41
W00001260,33
W00001261,39
W00001262,34
W00001263,41
W00001264,37
W00001265,31
W00001266,31
W00001267,39
W00001268,40
W00001269,34
W00001270,37
W00001271,30.5
W00001272,36
W00001273,33
W00001274,32.5
W00001275,35
W00001276,22
W00001277,21
W00001278,33
W00001279,35.5
W00001280,35
W00001281,26
W00001282,42
W00001283,46
W00001284,30
W00001285,30
W00001286,27
W00001287,34
W00001288,32
W00001289,34
W00001290,40
W00001291,46
W00001292,48
W00001293,34
W00001294,46
W00001295,40
W00001296,37
W00001297,38
W00001298,54
W00001299,50
W00001300,38
W00001301,28
W00001302,33
W00001303,44
W00001304,45
W00001305,63
W00001306,46
W00001307,46
W00001308,48
W00001309,37
W00001310,39
W00001311,44
W00001312,48
W00001313,52
W00001314,46
W00001315,46
W00001316,54
W00001317,50
W00001318,37
W00001319,50.5
W00001320,48
W00001321,46
W00001322,42.5
W00001323,36
W00001324,41
W00001325,49
W00001326,51
W00001327,59
W00001328,48
W00001329,49
W00001330,42.5
W00001331,52
W00001332,42.5
W00001333,43
W00001334,45.5
W00001335,45
W00001336,44
W00001337,43
W00001338,35
W00001339,55
W00001340,50
W00001341,47
W00001342,40
W00001343,39
W00001344,49
W00001345,48
W00001346,47
W00001347,46
W00001348,49
W00001349,33
W00001350,45
W00001351,28
W00001352,48
W00001353,63
W00001354,63
W00001355,50
W00001356,46
W00001357,35
W00001358,38
W00001359,39.5
W00001360,39
W00001361,49.5
W00001362,31
W00001363,40
W00001364,40
W00001365,50
W00001366,39
W00001367,44
W00001368,26.5
W00001369,34
W00001370,50.5
W00001371,46
W00001372,34
W00001373,34
W00001374,45
W00001375,41
W00001376,45
W00001377,31
W00001378,45
W00001379,38.5
W00001380,32
W00001381,35
W00001382,47
W00001383,40
W00001384,52
W00001385,38
W00001386,41
W00001387,39
W00001388,48
W00001389,46
W00001390,47
W00001391,50
W00001392,38
W00001393,45
W00001394,51
W00001395,38
W00001396,43
W00001397,45
W00001398,53
W00001399,49
W00001400,40.5
W00001401,38
W00001402,31
W00001403,42
W00001404,61
W00001405,52.5
W00001406,35
W00001407,46
W00001408,39
W00001409,35
W00001410,40
W00001411,53.5
W00001412,28.5
W00001413,39
W00001414,36
W00001415,33.5
W00001416,37
W00001417,31
W00001418,38
W00001419,50
W00001420,43
W00001421,43
W00001422,62
W00001423,32
W00001424,39
W00001425,48
W00001426,37
W00001427,43
W00001428,45
W00001429,31
W00001430,44.5
W00001431,45
W00001432,53
W00001433,43
W00001434,54
W00001435,37
W00001436,39
W00001437,46
W00001438,35
W00001439,52
W00001440,45
W00001441,38
W00001442,36
W00001443,35
W00001444,48
W00001445,44
W00001446,46
W00001447,36
W00001448,43
W00001449,43
W00001450,46
W00001451,47
W00001452,50
W00001453,44
W00001454,47
W00001455,42
W00001456,43.5
W00001457,46.5
W00001458,47
W00001459,45
W00001460,51
W00001461,45
W00001462,52
W00001463,48
W00001464,51
W00001465,49
W00001466,49
W00001467,29
W00001468,46
W00001469,46
W00001470,41.5
W00001471,33
W00001472,39
W00001473,42
W00001474,36
W00001475,41
W00001476,30
W00001477,41.5
W00001478,31
W00001479,37.5
W00001480,33.5
W00001481,31
W00001482,31
W00001483,31
W00001484,35
W00001485,28
W00001486,26
W00001487,35.5
W00001488,32
W00001489,35
W00001490,44.5
W00001491,48
